p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.24074369932e-07	3.66852058953e-06	GO:0004984	m	4	olfactory receptor activity	403253; 403257; 81309; 219428; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	429	427
5.24074369932e-07	1.04814873986e-05	GO:0050911	b	5	detection of chemical stimulus involved in sensory perception of smell	219428; 403253; 403257; 81309; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	429	427
1.07074530184e-06	3.85468308664e-05	GO:0050907	b	4	detection of chemical stimulus involved in sensory perception	403253; 403257; 81309; 219428; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	477	475
1.83587905534e-06	4.60009417233e-05	GO:0009593	b	3	detection of chemical stimulus	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	517	515
2.1395786848e-06	4.60009417233e-05	GO:0050906	b	3	detection of stimulus involved in sensory perception	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	529	527
2.19407658176e-06	2.19407658176e-05	GO:0007606	b	5	sensory perception of chemical stimulus	219428; 403253; 403257; 81309; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	531	529
1.13407036552e-05	0.000162550085724	GO:0050877	b	3	neurological system process	6529; 403253; 403257; 219428; 283092; 283093; 58524; 125963; 81309	SLC6A1; DMRT3; OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1300	1296
1.29480985383e-05	0.000349598660535	GO:0051606	b	2	detection of stimulus	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	696	693
5.31320241238e-05	0.000185962084433	GO:0004930	m	4	G-protein coupled receptor activity	403253; 403257; 81309; 219428; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	869	863
0.000111221343402	0.00200198418123	GO:0007600	b	4	sensory perception	403253; 403257; 81309; 219428; 283092; 283093; 125963	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	974	970
0.000340630754967	0.00459851519206	GO:0003008	b	2	system process	6529; 403253; 403257; 219428; 283092; 283093; 58524; 125963; 81309	SLC6A1; DMRT3; OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	2005	1998
0.00058473378953	0.00628588823745	GO:0007186	b	3	G-protein coupled receptor signaling pathway	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1278	1270
0.000648439488811	0.00245315894756	GO:0004888	m	3	transmembrane signaling receptor activity	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1300	1292
0.000817719649185	0.00245315894756	GO:0099600	m	3	transmembrane receptor activity	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1352	1343
0.00102615262137	0.00882491254374	GO:0050794	b	3	regulation of cellular process	1761; 4294; 6529; 7652; 7730; 403253; 403257; 441234; 219428; 84527; 283092; 283093; 374879; 23514; 23294; 57209; 58524; 125963; 81309; 100529215	ZNF699; DMRT1; SLC6A1; ANKS1A; ZNF559; OR4C45; ZNF716; ZNF177; ZNF248; SPIDR; OR1M1; MAP3K10; DMRT3; OR4C15; ZNF559-ZNF177; OR4C16; OR4C12; ZNF99; OR4C13; OR4A47	10290	10250
0.00103819420502	0.00830555364018	GO:0038023	m	2	signaling receptor activity	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1406	1398
0.00143345468636	0.00324599328684	GO:0046872	m	4	metal ion binding	105; 1761; 6529; 7652; 7730; 79097; 441234; 84527; 374879; 57209; 58524; 100529215	ZNF699; DMRT1; SLC6A1; DMRT3; ZNF716; ZNF177; ADARB2; ZNF248; TRIM48; ZNF559-ZNF177; ZNF99; ZNF559	4150	4138
0.00175644283057	0.00351288566113	GO:0043169	m	3	cation binding	1761; 6529; 7652; 7730; 79097; 441234; 105; 84527; 374879; 57209; 58524; 100529215	ZNF699; DMRT1; SLC6A1; DMRT3; ZNF716; ZNF177; ADARB2; ZNF248; TRIM48; ZNF559-ZNF177; ZNF99; ZNF559	4242	4230
0.00185485330677	0.00324599328684	GO:0003677	m	4	DNA binding	1761; 7652; 7730; 441234; 84527; 374879; 57209; 58524; 100529215	ZNF699; DMRT1; ZNF248; DMRT3; ZNF716; ZNF177; ZNF559-ZNF177; ZNF99; ZNF559	2530	2515
0.00252502394656	0.022725215519	GO:0050789	b	2	regulation of biological process	1761; 4294; 6529; 7652; 7730; 403253; 403257; 441234; 219428; 84527; 283092; 283093; 374879; 23514; 23294; 57209; 58524; 125963; 81309; 100529215	ZNF699; DMRT1; SLC6A1; ANKS1A; ZNF559; OR4C45; ZNF716; ZNF177; ZNF248; SPIDR; OR1M1; MAP3K10; DMRT3; OR4C15; ZNF559-ZNF177; OR4C16; OR4C12; ZNF99; OR4C13; OR4A47	10862	10820
0.00275373269921	0.0110149307968	GO:0004872	m	2	receptor activity	403253; 403257; 219428; 283092; 283093; 125963; 81309	OR4C45; OR1M1; OR4C15; OR4A47; OR4C16; OR4C13; OR4C12	1663	1653
0.00453302070283	0.0302201380189	GO:0019219	b	5	regulation of nucleobase-containing compound metabolic process	1761; 4294; 7652; 7730; 441234; 84527; 374879; 23514; 57209; 58524; 100529215	ZNF699; DMRT1; ZNF248; DMRT3; SPIDR; ZNF716; ZNF177; MAP3K10; ZNF559-ZNF177; ZNF99; ZNF559	4066	4052
0.00795066026011	0.0761750106114	GO:0051171	b	4	regulation of nitrogen compound metabolic process	1761; 4294; 7652; 7730; 441234; 84527; 374879; 23514; 57209; 58524; 100529215	ZNF699; DMRT1; ZNF248; DMRT3; SPIDR; ZNF716; ZNF177; MAP3K10; ZNF559-ZNF177; ZNF99; ZNF559	4360	4346
0.00802154451995	0.0326547282031	GO:0051252	b	5	regulation of RNA metabolic process	1761; 4294; 7652; 7730; 441234; 84527; 374879; 57209; 58524; 100529215	ZNF699; DMRT1; ZNF248; DMRT3; ZNF716; ZNF177; MAP3K10; ZNF559-ZNF177; ZNF99; ZNF559	3727	3714
